University (zh),University (eng),University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,母女的店,25.015841,121.53195,Thai Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,龍潭豆花 Longtan Soy Custard,25.01384268013776,121.53408047379384,Dessert Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,茉莉二手書店,25.015116017226585,121.53335263044815,Used Bookstore
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,金雞園,25.015756108995035,121.5324889376027,Dim Sum Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,AGCT Apartment,25.021378218104864,121.53310109280737,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Tai Yi Milk King (臺一牛奶大王 Tai Yi Milk King),25.01904749968102,121.53365142339649,Dessert Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,喜鵲咖啡 Pica Pica Café,25.020937,121.531835,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Flügel Studio,25.019750559511966,121.53016159238626,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Cama 現烘咖啡專門店,25.017013906770945,121.5320249124309,Coffee Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Sababa Pita Bar (沙巴巴中東美食 Sababa Pita Bar),25.01929,121.531618,Falafel Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,h*ours café,25.01814399338567,121.52929640673945,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,The Wall Live House (這牆音樂藝文展演空間),25.010934385368365,121.53673231196791,Rock Club
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Treasure Hill Artist Village (寶藏巖國際藝術村),25.01059538701792,121.5324981527467,Art Gallery
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,牆角 Korner,25.010895266120997,121.53654405474293,Other Nightlife
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,彩椒廚房,25.019747750459782,121.53194945262474,Vegetarian / Vegan Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,唐山書店／唐山出版社 Tonsan Publications Inc.,25.01741392456876,121.53275390004171,Bookstore
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Light Café (路燈咖啡),25.016167,121.53145,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,水源劇場 Welspring Theater,25.013759091365912,121.53502262085928,Theater
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,泰國小館,25.014084995358544,121.53377779408814,Thai Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Cafe Odeon,25.018868635651117,121.53258011314388,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,茉莉二手書店 影音館,25.01614585295431,121.53141277568847,Used Bookstore
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,尖蚪,25.010494258971878,121.53190462926474,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,叁拾選物 by Sense30,25.018310677908968,121.5287740799411,Miscellaneous Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,葛樂蒂咖啡館 Galette,25.022247372357928,121.5339127240826,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Cafe Bastille,25.01885,121.532855,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Oma’s German Bakery (歐嬤德式烘焙),25.020189,121.530292,Bakery
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,興隆手工涼麵,25.017130796515143,121.53262445571504,Noodle House
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Mr. Chee Kopitiam (池先生 Kopitiam (公館店)),25.016003,121.531769,Malay Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,銀座越南美食 Vietnamese Cuisine,25.015978,121.532096,Vietnamese Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,IJYSHENG (一之軒),25.024095235987147,121.52843885832303,Bakery
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,KGB Kiwi Gourmet Burgers (紐西蘭風味漢堡),25.021883046658306,121.52803248538345,Burger Joint
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Wistaria Tea House (紫藤廬),25.024553197384893,121.53450661179069,Tea Room
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,直物生活文具,25.018180494602973,121.52930514939501,Arts & Crafts Store
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,迷客夏 Milk Shop,25.01300343320898,121.5361177712947,Bubble Tea Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,桌藏 Toh-A,25.022304072722957,121.54046332164747,Bistro
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,The Witch House (女巫店 the Witch House),25.020425733408775,121.53368501573719,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,珠寶盒法式點心坊 Boite de Bijou,25.027994,121.529977,Bakery
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,池先生 Kopitiam,25.022160542701943,121.54347276029175,Malay Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Stoppage Time (補時),25.023304,121.542399,Coffee Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,貳月咖啡,25.026933,121.532086,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Out of India 印渡風情印度餐廳,25.024417333154783,121.52803192593043,Indian Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,藍調 Blue Note,25.021239604974234,121.52771240084007,Jazz Club
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,小白兔唱片 White Wabbit Records,25.02427903903438,121.52724412446044,Record Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Shida Night Market (師大夜市),25.024585859224167,121.52923290616599,Night Market
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Daan Forest Park (大安森林公園),25.029842,121.53581,Park
